id,label
11132,"positive,positive"
11133,"positive,positive"
11134,"neutral,neutral"
11135,"positive,positive"
11136,"positive,positive"
11137,"neutral,neutral"
11138,"neutral,neutral"
11139,"neutral,neutral"
11140,"positive,positive"
11141,"neutral,neutral"
11142,"positive,positive"
11143,"neutral,neutral"
11144,"positive,positive"
11145,"positive,positive"
11146,"positive,positive"
11147,"neutral,neutral"
11148,"positive,positive"
11149,"neutral,neutral"
11150,"positive,positive"
11151,"neutral,neutral"
11152,"negative,negative"
11153,"negative,negative"
11154,"positive,positive"
11155,"negative,negative"
11156,"negative,negative"
11157,"positive,positive"
11158,"neutral,neutral"
11159,"positive,positive"
11160,"positive,positive"
11161,"positive,positive"
11162,"negative,negative"
11163,"positive,positive"
11164,"neutral,neutral"
11165,"positive,positive"
11166,"positive,positive"
11167,"positive,positive"
11168,"neutral,neutral"
11169,"positive,positive"
11170,"positive,positive"
11171,"neutral,neutral"
11172,"positive,positive"
11173,"positive,positive"
11174,"positive,positive"
11175,"positive,positive"
11176,"neutral,neutral"
11177,"positive,positive"
11178,"positive,positive"
11179,"negative,negative"
11180,"negative,negative"
11181,"positive,positive"
11182,"positive,positive"
11183,"neutral,neutral"
11184,"negative,negative"
11185,"positive,positive"
11186,"positive,positive"
11187,"neutral,neutral"
11188,"positive,positive"
11189,"neutral,neutral"
11190,"neutral,neutral"
11191,"positive,positive"
11192,"negative,negative"
11193,"positive,positive"
11194,"positive,positive"
11195,"neutral,neutral"
11196,"positive,positive"
11197,"positive,positive"
11198,"negative,negative"
11199,"positive,positive"
11200,"positive,positive"
11201,"positive,positive"
11202,"neutral,neutral"
11203,"positive,positive"
11204,"positive,positive"
11205,"positive,positive"
11206,"positive,positive"
11207,"neutral,neutral"
11208,"positive,positive"
11209,"positive,positive"
11210,"neutral,neutral"
11211,"positive,positive"
11212,"positive,positive"
11213,"neutral,neutral"
11214,"neutral,neutral"
11215,"positive,positive"
11216,"positive,positive"
11217,"positive,positive"
11218,"positive,positive"
11219,"positive,positive"
11220,"positive,positive"
11221,"positive,positive"
11222,"negative,negative"
11223,"positive,positive"
11224,"positive,positive"
11225,"negative,negative"
11226,"neutral,neutral"
11227,"neutral,neutral"
11228,"positive,positive"
11229,"positive,positive"
11230,"positive,positive"
11231,"positive,positive"
11232,"positive,positive"
11233,"positive,positive"
11234,"positive,positive"
11235,"positive,positive"
11236,"negative,negative"
11237,"positive,positive"
11238,"positive,positive"
11239,"positive,positive"
11240,"positive,positive"
11241,"positive,positive"
11242,"positive,positive"
11243,"neutral,neutral"
11244,"positive,positive"
11245,"neutral,neutral"
11246,"positive,positive"
11247,"positive,positive"
11248,"negative,negative"
11249,"positive,positive"
11250,"positive,positive"
11251,"positive,positive"
11252,"positive,positive"
11253,"neutral,neutral"
11254,"positive,positive"
11255,"neutral,neutral"
11256,"neutral,neutral"
11257,"neutral,neutral"
11258,"positive,positive"
11259,"positive,positive"
11260,"positive,positive"
11261,"positive,positive"
11262,"negative,negative"
11263,"positive,positive"
11264,"positive,positive"
11265,"positive,positive"
11266,"positive,positive"
11267,"positive,positive"
11268,"positive,positive"
11269,"positive,positive"
11270,"positive,positive"
11271,"positive,positive"
11272,"neutral,neutral"
11273,"negative,negative"
11274,"negative,negative"
11275,"negative,negative"
11276,"positive,positive"
11277,"positive,positive"
11278,"neutral,neutral"
11279,"negative,negative"
11280,"negative,negative"
11281,"positive,positive"
11282,"neutral,neutral"
11283,"positive,positive"
11284,"negative,negative"
11285,"positive,positive"
11286,"positive,positive"
11287,"positive,positive"
11288,"positive,positive"
11289,"neutral,neutral"
11290,"positive,positive"
11291,"positive,positive"
11292,"positive,positive"
11293,"positive,positive"
11294,"positive,positive"
11295,"positive,positive"
11296,"positive,positive"
11297,"positive,positive"
11298,"neutral,neutral"
11299,"positive,positive"
11300,"positive,positive"
11301,"positive,positive"
11302,"neutral,neutral"
11303,"positive,positive"
11304,"positive,positive"
11305,"positive,positive"
11306,"neutral,neutral"
11307,"positive,positive"
11308,"positive,positive"
11309,"neutral,neutral"
11310,"positive,positive"
11311,"neutral,neutral"
11312,"neutral,neutral"
11313,"positive,positive"
11314,"positive,positive"
11315,"positive,positive"
11316,"positive,positive"
11317,"positive,positive"
11318,"positive,positive"
11319,"neutral,neutral"
11320,"positive,positive"
11321,"neutral,neutral"
11322,"negative,negative"
11323,"positive,positive"
11324,"neutral,neutral"
11325,"positive,positive"
11326,"positive,positive"
11327,"positive,positive"
11328,"positive,positive"
11329,"positive,positive"
11330,"neutral,neutral"
11331,"positive,positive"
11332,"positive,positive"
11333,"positive,positive"
11334,"neutral,neutral"
11335,"neutral,neutral"
11336,"positive,positive"
11337,"neutral,neutral"
11338,"positive,positive"
11339,"positive,positive"
11340,"positive,positive"
11341,"neutral,neutral"
11342,"negative,negative"
11343,"negative,negative"
11344,"positive,positive"
11345,"positive,positive"
11346,"neutral,neutral"
11347,"positive,positive"
11348,"positive,positive"
11349,"neutral,neutral"
11350,"negative,negative"
11351,"negative,negative"
11352,"positive,positive"
11353,"neutral,neutral"
11354,"neutral,neutral"
11355,"neutral,neutral"
11356,"positive,positive"
11357,"positive,positive"
11358,"positive,positive"
11359,"positive,positive"
11360,"neutral,neutral"
11361,"positive,positive"
11362,"negative,negative"
11363,"positive,positive"
11364,"positive,positive"
11365,"neutral,neutral"
11366,"neutral,neutral"
11367,"neutral,neutral"
11368,"positive,positive"
11369,"positive,positive"
11370,"positive,positive"
11371,"neutral,neutral"
11372,"neutral,neutral"
11373,"positive,positive"
11374,"positive,positive"
11375,"positive,positive"
11376,"positive,positive"
11377,"neutral,neutral"
11378,"positive,positive"
11379,"positive,positive"
11380,"neutral,neutral"
11381,"positive,positive"
11382,"neutral,neutral"
11383,"neutral,neutral"
11384,"negative,negative"
11385,"positive,positive"
11386,"positive,positive"
11387,"positive,positive"
11388,"positive,positive"
11389,"positive,positive"
11390,"positive,positive"
11391,"neutral,neutral"
11392,"neutral,neutral"
11393,"neutral,neutral"
11394,"neutral,neutral"
11395,"positive,positive"
11396,"positive,positive"
11397,"positive,positive"
11398,"negative,negative"
11399,"positive,positive"
11400,"positive,positive"
11401,"positive,positive"
11402,"positive,positive"
11403,"positive,positive"
11404,"positive,positive"
11405,"neutral,neutral"
11406,"positive,positive"
11407,"positive,positive"
11408,"neutral,neutral"
11409,"positive,positive"
11410,"positive,positive"
11411,"neutral,neutral"
11412,"positive,positive"
11413,"positive,positive"
11414,"positive,positive"
11415,"positive,positive"
11416,"positive,positive"
11417,"neutral,neutral"
11418,"negative,negative"
11419,"positive,positive"
11420,"positive,positive"
11421,"positive,positive"
11422,"neutral,neutral"
11423,"neutral,neutral"
11424,"positive,positive"
11425,"positive,positive"
11426,"negative,negative"
11427,"negative,negative"
11428,"neutral,neutral"
11429,"positive,positive"
11430,"positive,positive"
11431,"neutral,neutral"
11432,"negative,negative"
11433,"neutral,neutral"
11434,"neutral,neutral"
11435,"positive,positive"
11436,"negative,negative"
11437,"neutral,neutral"
11438,"neutral,neutral"
11439,"neutral,neutral"
11440,"positive,positive"
11441,"positive,positive"
11442,"positive,positive"
11443,"positive,positive"
11444,"negative,negative"
11445,"positive,positive"
11446,"positive,positive"
11447,"positive,positive"
11448,"positive,positive"
11449,"negative,negative"
11450,"neutral,neutral"
11451,"positive,positive"
11452,"positive,positive"
11453,"positive,positive"
11454,"neutral,neutral"
11455,"positive,positive"
11456,"positive,positive"
11457,"positive,positive"
11458,"neutral,neutral"
11459,"positive,positive"
11460,"positive,positive"
11461,"neutral,neutral"
11462,"positive,positive"
11463,"neutral,neutral"
11464,"positive,positive"
11465,"positive,positive"
11466,"positive,positive"
11467,"positive,positive"
11468,"positive,positive"
11469,"neutral,neutral"
11470,"positive,positive"
11471,"positive,positive"
11472,"neutral,neutral"
11473,"positive,positive"
11474,"positive,positive"
11475,"positive,positive"
11476,"neutral,neutral"
11477,"positive,positive"
11478,"neutral,neutral"
11479,"positive,positive"
11480,"positive,positive"
11481,"negative,negative"
11482,"positive,positive"
11483,"positive,positive"
11484,"neutral,neutral"
11485,"positive,positive"
11486,"neutral,neutral"
11487,"neutral,neutral"
11488,"positive,positive"
11489,"neutral,neutral"
11490,"negative,negative"
11491,"positive,positive"
11492,"positive,positive"
11493,"positive,positive"
11494,"positive,positive"
11495,"positive,positive"
11496,"neutral,neutral"
11497,"neutral,neutral"
11498,"neutral,neutral"
11499,"positive,positive"
11500,"positive,positive"
11501,"positive,positive"
11502,"neutral,neutral"
11503,"positive,positive"
11504,"negative,negative"
11505,"positive,positive"
11506,"positive,positive"
11507,"positive,positive"
11508,"negative,negative"
11509,"neutral,neutral"
11510,"neutral,neutral"
11511,"neutral,neutral"
11512,"neutral,neutral"
11513,"positive,positive"
11514,"positive,positive"
11515,"neutral,neutral"
11516,"neutral,neutral"
11517,"positive,positive"
11518,"negative,negative"
11519,"positive,positive"
11520,"positive,positive"
11521,"negative,negative"
11522,"positive,positive"
11523,"negative,negative"
11524,"positive,positive"
11525,"positive,positive"
11526,"positive,positive"
11527,"positive,positive"
11528,"positive,positive"
11529,"neutral,neutral"
11530,"positive,positive"
11531,"positive,positive"
11532,"neutral,neutral"
11533,"neutral,neutral"
11534,"positive,positive"
11535,"neutral,neutral"
11536,"positive,positive"
11537,"positive,positive"
11538,"neutral,neutral"
11539,"negative,negative"
11540,"neutral,neutral"
11541,"neutral,neutral"
11542,"neutral,neutral"
11543,"negative,negative"
11544,"positive,positive"
11545,"positive,positive"
11546,"positive,positive"
11547,"positive,positive"
11548,"neutral,neutral"
11549,"negative,negative"
11550,"positive,positive"
11551,"positive,positive"
11552,"positive,positive"
11553,"negative,negative"
11554,"positive,positive"
11555,"neutral,neutral"
11556,"neutral,neutral"
11557,"neutral,neutral"
11558,"positive,positive"
11559,"neutral,neutral"
11560,"positive,positive"
11561,"negative,negative"
11562,"neutral,neutral"
11563,"positive,positive"
11564,"positive,positive"
11565,"neutral,neutral"
11566,"positive,positive"
11567,"positive,positive"
11568,"neutral,neutral"
11569,"neutral,neutral"
11570,"neutral,neutral"
11571,"positive,positive"
11572,"positive,positive"
11573,"negative,negative"
11574,"positive,positive"
11575,"positive,positive"
11576,"neutral,neutral"
11577,"positive,positive"
11578,"positive,positive"
11579,"positive,positive"
11580,"positive,positive"
11581,"positive,positive"
11582,"negative,negative"
11583,"positive,positive"
11584,"negative,negative"
11585,"positive,positive"
11586,"positive,positive"
11587,"positive,positive"
11588,"neutral,neutral"
11589,"positive,positive"
11590,"positive,positive"
11591,"neutral,neutral"
11592,"positive,positive"
11593,"negative,negative"
11594,"negative,negative"
11595,"positive,positive"
11596,"positive,positive"
11597,"positive,positive"
11598,"positive,positive"
11599,"positive,positive"
11600,"neutral,neutral"
11601,"neutral,neutral"
11602,"negative,negative"
11603,"positive,positive"
11604,"positive,positive"
11605,"negative,negative"
11606,"positive,positive"
11607,"positive,positive"
11608,"positive,positive"
11609,"positive,positive"
11610,"neutral,neutral"
11611,"positive,positive"
11612,"positive,positive"
11613,"positive,positive"
11614,"negative,negative"
11615,"positive,positive"
11616,"positive,positive"
11617,"positive,positive"
11618,"negative,negative"
11619,"positive,positive"
11620,"positive,positive"
11621,"positive,positive"
11622,"positive,positive"
11623,"positive,positive"
11624,"positive,positive"
11625,"positive,positive"
11626,"negative,negative"
11627,"positive,positive"
11628,"neutral,neutral"
11629,"positive,positive"
11630,"positive,positive"
11631,"neutral,neutral"
11632,"neutral,neutral"
11633,"positive,positive"
11634,"positive,positive"
11635,"positive,positive"
11636,"positive,positive"
11637,"positive,positive"
11638,"positive,positive"
11639,"positive,positive"
11640,"positive,positive"
11641,"positive,positive"
11642,"negative,negative"
11643,"positive,positive"
11644,"positive,positive"
11645,"positive,positive"
11646,"neutral,neutral"
11647,"negative,negative"
11648,"neutral,neutral"
11649,"positive,positive"
11650,"positive,positive"
11651,"positive,positive"
11652,"positive,positive"
11653,"positive,positive"
11654,"neutral,neutral"
11655,"negative,negative"
11656,"positive,positive"
11657,"positive,positive"
11658,"neutral,neutral"
11659,"positive,positive"
11660,"positive,positive"
11661,"neutral,neutral"
11662,"positive,positive"
11663,"negative,negative"
11664,"positive,positive"
11665,"positive,positive"
11666,"neutral,neutral"
11667,"neutral,neutral"
11668,"positive,positive"
11669,"negative,negative"
11670,"positive,positive"
11671,"positive,positive"
11672,"positive,positive"
11673,"positive,positive"
11674,"positive,positive"
11675,"positive,positive"
11676,"neutral,neutral"
11677,"positive,positive"
11678,"positive,positive"
11679,"neutral,neutral"
11680,"positive,positive"
11681,"neutral,neutral"
11682,"positive,positive"
11683,"negative,negative"
11684,"negative,negative"
11685,"neutral,neutral"
11686,"neutral,neutral"
11687,"neutral,neutral"
11688,"positive,positive"
11689,"positive,positive"
11690,"positive,positive"
11691,"positive,positive"
11692,"neutral,neutral"
11693,"positive,positive"
11694,"positive,positive"
11695,"neutral,neutral"
11696,"neutral,neutral"
11697,"neutral,neutral"
11698,"positive,positive"
11699,"positive,positive"
11700,"neutral,neutral"
11701,"positive,positive"
11702,"positive,positive"
11703,"positive,positive"
11704,"negative,negative"
11705,"positive,positive"
11706,"positive,positive"
11707,"positive,positive"
11708,"positive,positive"
11709,"positive,positive"
11710,"positive,positive"
11711,"positive,positive"
11712,"positive,positive"
11713,"neutral,neutral"
11714,"negative,negative"
11715,"neutral,neutral"
11716,"negative,negative"
11717,"negative,negative"
11718,"negative,negative"
11719,"positive,positive"
11720,"negative,negative"
11721,"negative,negative"
11722,"positive,positive"
11723,"positive,positive"
11724,"positive,positive"
11725,"neutral,neutral"
11726,"positive,positive"
11727,"positive,positive"
11728,"negative,negative"
11729,"neutral,neutral"
11730,"positive,positive"
11731,"positive,positive"
11732,"neutral,neutral"
11733,"neutral,neutral"
11734,"neutral,neutral"
11735,"neutral,neutral"
11736,"positive,positive"
11737,"positive,positive"
11738,"positive,positive"
11739,"positive,positive"
11740,"positive,positive"
11741,"neutral,neutral"
11742,"positive,positive"
11743,"neutral,neutral"
11744,"negative,negative"
11745,"positive,positive"
11746,"positive,positive"
11747,"positive,positive"
11748,"positive,positive"
11749,"positive,positive"
11750,"positive,positive"
11751,"positive,positive"
11752,"positive,positive"
11753,"positive,positive"
11754,"positive,positive"
11755,"positive,positive"
11756,"neutral,neutral"
11757,"neutral,neutral"
11758,"positive,positive"
11759,"positive,positive"
11760,"neutral,neutral"
11761,"neutral,neutral"
11762,"neutral,neutral"
11763,"positive,positive"
11764,"neutral,neutral"
11765,"positive,positive"
11766,"positive,positive"
11767,"positive,positive"
11768,"positive,positive"
11769,"positive,positive"
11770,"positive,positive"
11771,"positive,positive"
11772,"neutral,neutral"
11773,"positive,positive"
11774,"positive,positive"
11775,"positive,positive"
11776,"positive,positive"
11777,"positive,positive"
11778,"neutral,neutral"
11779,"positive,positive"
11780,"neutral,neutral"
11781,"positive,positive"
11782,"positive,positive"
11783,"neutral,neutral"
11784,"neutral,neutral"
11785,"neutral,neutral"
11786,"negative,negative"
11787,"positive,positive"
11788,"positive,positive"
11789,"positive,positive"
11790,"positive,positive"
11791,"positive,positive"
11792,"neutral,neutral"
11793,"neutral,neutral"
11794,"positive,positive"
11795,"negative,negative"
11796,"positive,positive"
11797,"negative,negative"
11798,"positive,positive"
11799,"positive,positive"
11800,"positive,positive"
11801,"positive,positive"
11802,"positive,positive"
11803,"positive,positive"
11804,"neutral,neutral"
11805,"neutral,neutral"
11806,"positive,positive"
11807,"neutral,neutral"
11808,"positive,positive"
11809,"positive,positive"
11810,"positive,positive"
11811,"positive,positive"
11812,"positive,positive"
11813,"positive,positive"
11814,"positive,positive"
11815,"positive,positive"
11816,"negative,negative"
11817,"positive,positive"
11818,"positive,positive"
11819,"positive,positive"
11820,"neutral,neutral"
11821,"positive,positive"
11822,"neutral,neutral"
11823,"positive,positive"
11824,"neutral,neutral"
11825,"positive,positive"
11826,"positive,positive"
11827,"neutral,neutral"
11828,"positive,positive"
11829,"positive,positive"
11830,"neutral,neutral"
11831,"positive,positive"
11832,"neutral,neutral"
11833,"positive,positive"
11834,"positive,positive"
11835,"positive,positive"
11836,"positive,positive"
11837,"positive,positive"
11838,"negative,negative"
11839,"negative,negative"
11840,"positive,positive"
11841,"positive,positive"
11842,"neutral,neutral"
11843,"positive,positive"
11844,"neutral,neutral"
11845,"positive,positive"
11846,"neutral,neutral"
11847,"neutral,neutral"
11848,"positive,positive"
11849,"neutral,neutral"
11850,"neutral,neutral"
11851,"positive,positive"
11852,"positive,positive"
11853,"negative,negative"
11854,"positive,positive"
11855,"positive,positive"
11856,"negative,negative"
11857,"neutral,neutral"
11858,"neutral,neutral"
11859,"neutral,neutral"
11860,"positive,positive"
11861,"positive,positive"
11862,"positive,positive"
11863,"positive,positive"
11864,"neutral,neutral"
11865,"positive,positive"
11866,"neutral,neutral"
11867,"positive,positive"
11868,"positive,positive"
11869,"negative,negative"
11870,"positive,positive"
11871,"neutral,neutral"
11872,"positive,positive"
11873,"positive,positive"
11874,"positive,positive"
11875,"positive,positive"
11876,"neutral,neutral"
11877,"positive,positive"
11878,"negative,negative"
11879,"positive,positive"
11880,"negative,negative"
11881,"negative,negative"
11882,"neutral,neutral"
11883,"positive,positive"
11884,"positive,positive"
11885,"neutral,neutral"
11886,"positive,positive"
11887,"positive,positive"
11888,"positive,positive"
11889,"neutral,neutral"
11890,"positive,positive"
11891,"neutral,neutral"
11892,"neutral,neutral"
11893,"positive,positive"
11894,"positive,positive"
11895,"positive,positive"
11896,"negative,negative"
11897,"negative,negative"
11898,"neutral,neutral"
11899,"positive,positive"
11900,"positive,positive"
11901,"positive,positive"
11902,"negative,negative"
11903,"positive,positive"
11904,"neutral,neutral"
11905,"negative,negative"
11906,"positive,positive"
11907,"positive,positive"
11908,"positive,positive"
11909,"neutral,neutral"
11910,"neutral,neutral"
11911,"negative,negative"
11912,"positive,positive"
11913,"negative,negative"
11914,"positive,positive"
11915,"neutral,neutral"
11916,"positive,positive"
11917,"positive,positive"
11918,"positive,positive"
11919,"positive,positive"
11920,"positive,positive"
11921,"positive,positive"
11922,"positive,positive"
11923,"positive,positive"
11924,"positive,positive"
11925,"positive,positive"
11926,"positive,positive"
11927,"positive,positive"
11928,"positive,positive"
11929,"positive,positive"
11930,"neutral,neutral"
11931,"positive,positive"
11932,"positive,positive"
11933,"positive,positive"
11934,"neutral,neutral"
11935,"negative,negative"
11936,"neutral,neutral"
11937,"neutral,neutral"
11938,"positive,positive"
11939,"positive,positive"
11940,"positive,positive"
11941,"positive,positive"
11942,"negative,negative"
11943,"positive,positive"
11944,"positive,positive"
11945,"positive,positive"
11946,"positive,positive"
11947,"neutral,neutral"
11948,"positive,positive"
11949,"positive,positive"
11950,"positive,positive"
11951,"positive,positive"
11952,"neutral,neutral"
11953,"positive,positive"
11954,"negative,negative"
11955,"positive,positive"
11956,"negative,negative"
11957,"positive,positive"
11958,"positive,positive"
11959,"positive,positive"
11960,"neutral,neutral"
11961,"neutral,neutral"
11962,"positive,positive"
11963,"positive,positive"
11964,"positive,positive"
11965,"neutral,neutral"
11966,"negative,negative"
11967,"negative,negative"
11968,"positive,positive"
11969,"positive,positive"
11970,"positive,positive"
11971,"positive,positive"
11972,"positive,positive"
11973,"positive,positive"
11974,"positive,positive"
11975,"positive,positive"
11976,"positive,positive"
11977,"neutral,neutral"
11978,"neutral,neutral"
11979,"positive,positive"
11980,"neutral,neutral"
11981,"positive,positive"
11982,"positive,positive"
11983,"positive,positive"
11984,"negative,negative"
11985,"neutral,neutral"
11986,"positive,positive"
11987,"positive,positive"
11988,"positive,positive"
11989,"positive,positive"
11990,"neutral,neutral"
11991,"positive,positive"
11992,"positive,positive"
11993,"positive,positive"
11994,"positive,positive"
11995,"neutral,neutral"
11996,"positive,positive"
11997,"positive,positive"
11998,"neutral,neutral"
11999,"positive,positive"
12000,"neutral,neutral"
12001,"neutral,neutral"
12002,"neutral,neutral"
12003,"positive,positive"
12004,"neutral,neutral"
12005,"negative,negative"
12006,"positive,positive"
12007,"positive,positive"
12008,"neutral,neutral"
12009,"positive,positive"
12010,"positive,positive"
12011,"neutral,neutral"
12012,"positive,positive"
12013,"positive,positive"
12014,"neutral,neutral"
12015,"positive,positive"
12016,"neutral,neutral"
12017,"neutral,neutral"
12018,"neutral,neutral"
12019,"neutral,neutral"
12020,"neutral,neutral"
12021,"positive,positive"
12022,"neutral,neutral"
12023,"neutral,neutral"
12024,"positive,positive"
12025,"negative,negative"
12026,"neutral,neutral"
12027,"positive,positive"
12028,"positive,positive"
12029,"neutral,neutral"
12030,"positive,positive"
12031,"positive,positive"
12032,"positive,positive"
12033,"positive,positive"
12034,"neutral,neutral"
12035,"neutral,neutral"
12036,"neutral,neutral"
12037,"neutral,neutral"
12038,"negative,negative"
12039,"positive,positive"
12040,"negative,negative"
12041,"positive,positive"
12042,"positive,positive"
12043,"positive,positive"
12044,"positive,positive"
12045,"positive,positive"
12046,"neutral,neutral"
12047,"positive,positive"
12048,"positive,positive"
12049,"positive,positive"
12050,"positive,positive"
12051,"neutral,neutral"
12052,"neutral,neutral"
12053,"positive,positive"
12054,"positive,positive"
12055,"neutral,neutral"
12056,"positive,positive"
12057,"neutral,neutral"
12058,"neutral,neutral"
12059,"positive,positive"
12060,"positive,positive"
12061,"positive,positive"
12062,"positive,positive"
12063,"neutral,neutral"
12064,"positive,positive"
12065,"positive,positive"
12066,"neutral,neutral"
12067,"positive,positive"
12068,"positive,positive"
12069,"neutral,neutral"
12070,"neutral,neutral"
12071,"positive,positive"
12072,"positive,positive"
12073,"positive,positive"
12074,"positive,positive"
12075,"positive,positive"
12076,"positive,positive"
12077,"neutral,neutral"
12078,"positive,positive"
12079,"neutral,neutral"
12080,"negative,negative"
12081,"neutral,neutral"
12082,"neutral,neutral"
12083,"positive,positive"
12084,"positive,positive"
12085,"positive,positive"
12086,"positive,positive"
12087,"positive,positive"
12088,"neutral,neutral"
12089,"negative,negative"
12090,"positive,positive"
12091,"positive,positive"
12092,"neutral,neutral"
12093,"positive,positive"
12094,"positive,positive"
12095,"neutral,neutral"
12096,"positive,positive"
12097,"positive,positive"
12098,"positive,positive"
12099,"positive,positive"
12100,"positive,positive"
12101,"positive,positive"
12102,"positive,positive"
12103,"positive,positive"
12104,"neutral,neutral"
12105,"neutral,neutral"
12106,"positive,positive"
12107,"positive,positive"
12108,"positive,positive"
12109,"positive,positive"
12110,"neutral,neutral"
12111,"positive,positive"
12112,"positive,positive"
12113,"negative,negative"
12114,"positive,positive"
12115,"positive,positive"
12116,"positive,positive"
12117,"positive,positive"
12118,"neutral,neutral"
12119,"neutral,neutral"
12120,"positive,positive"
12121,"positive,positive"
12122,"positive,positive"
12123,"positive,positive"
12124,"negative,negative"
12125,"neutral,neutral"
12126,"positive,positive"
12127,"positive,positive"
12128,"positive,positive"
12129,"positive,positive"
12130,"positive,positive"
12131,"positive,positive"
12132,"positive,positive"
12133,"positive,positive"
12134,"neutral,neutral"
12135,"neutral,neutral"
12136,"positive,positive"
12137,"neutral,neutral"
12138,"positive,positive"
12139,"positive,positive"
12140,"positive,positive"
12141,"positive,positive"
12142,"positive,positive"
12143,"neutral,neutral"
12144,"neutral,neutral"
12145,"positive,positive"
12146,"positive,positive"
12147,"negative,negative"
12148,"negative,negative"
12149,"positive,positive"
12150,"positive,positive"
12151,"positive,positive"
12152,"neutral,neutral"
12153,"neutral,neutral"
12154,"positive,positive"
12155,"positive,positive"
12156,"neutral,neutral"
12157,"negative,negative"
12158,"negative,negative"
12159,"negative,negative"
12160,"negative,negative"
12161,"neutral,neutral"
12162,"positive,positive"
12163,"positive,positive"
12164,"positive,positive"
12165,"positive,positive"
12166,"neutral,neutral"
12167,"positive,positive"
12168,"positive,positive"
12169,"positive,positive"
12170,"positive,positive"
12171,"positive,positive"
12172,"positive,positive"
12173,"negative,negative"
12174,"positive,positive"
12175,"positive,positive"
12176,"positive,positive"
12177,"positive,positive"
12178,"neutral,neutral"
12179,"neutral,neutral"
12180,"neutral,neutral"
12181,"positive,positive"
12182,"neutral,neutral"
12183,"positive,positive"
12184,"positive,positive"
12185,"positive,positive"
12186,"positive,positive"
12187,"neutral,neutral"
12188,"positive,positive"
12189,"neutral,neutral"
12190,"positive,positive"
12191,"negative,negative"
12192,"positive,positive"
12193,"positive,positive"
12194,"neutral,neutral"
12195,"negative,negative"
12196,"positive,positive"
12197,"positive,positive"
12198,"negative,negative"
12199,"neutral,neutral"
12200,"positive,positive"
12201,"positive,positive"
12202,"positive,positive"
12203,"positive,positive"
12204,"positive,positive"
12205,"positive,positive"
12206,"negative,negative"
12207,"positive,positive"
12208,"positive,positive"
12209,"positive,positive"
12210,"neutral,neutral"
12211,"positive,positive"
12212,"positive,positive"
12213,"positive,positive"
12214,"positive,positive"
12215,"positive,positive"
12216,"positive,positive"
12217,"negative,negative"
12218,"positive,positive"
12219,"positive,positive"
12220,"positive,positive"
12221,"positive,positive"
12222,"positive,positive"
12223,"negative,negative"
12224,"positive,positive"
12225,"neutral,neutral"
12226,"positive,positive"
12227,"positive,positive"
12228,"positive,positive"
12229,"neutral,neutral"
12230,"positive,positive"
12231,"positive,positive"
12232,"positive,positive"
12233,"neutral,neutral"
12234,"negative,negative"
12235,"positive,positive"
12236,"positive,positive"
12237,"positive,positive"
12238,"positive,positive"
12239,"positive,positive"
12240,"positive,positive"
12241,"positive,positive"
12242,"positive,positive"
12243,"neutral,neutral"
12244,"neutral,neutral"
12245,"positive,positive"
12246,"positive,positive"
12247,"neutral,neutral"
12248,"positive,positive"
12249,"positive,positive"
12250,"neutral,neutral"
12251,"positive,positive"
12252,"positive,positive"
12253,"positive,positive"
12254,"neutral,neutral"
12255,"positive,positive"
12256,"positive,positive"
12257,"positive,positive"
12258,"positive,positive"
12259,"neutral,neutral"
12260,"neutral,neutral"
12261,"negative,negative"
12262,"positive,positive"
12263,"positive,positive"
12264,"positive,positive"
12265,"negative,negative"
12266,"positive,positive"
12267,"positive,positive"
12268,"neutral,neutral"
12269,"positive,positive"
12270,"positive,positive"
12271,"positive,positive"
12272,"positive,positive"
12273,"positive,positive"
12274,"negative,negative"
12275,"neutral,neutral"
12276,"positive,positive"
12277,"neutral,neutral"
12278,"neutral,neutral"
12279,"positive,positive"
12280,"positive,positive"
12281,"positive,positive"
12282,"positive,positive"
12283,"positive,positive"
12284,"positive,positive"
12285,"neutral,neutral"
12286,"positive,positive"
12287,"neutral,neutral"
12288,"positive,positive"
12289,"positive,positive"
12290,"positive,positive"
12291,"positive,positive"
12292,"neutral,neutral"
12293,"positive,positive"
12294,"neutral,neutral"
12295,"neutral,neutral"
12296,"positive,positive"
12297,"positive,positive"
12298,"negative,negative"
12299,"negative,negative"
12300,"neutral,neutral"
12301,"positive,positive"
12302,"neutral,neutral"
12303,"neutral,neutral"
12304,"negative,negative"
12305,"neutral,neutral"
12306,"positive,positive"
12307,"positive,positive"
12308,"positive,positive"
12309,"positive,positive"
12310,"negative,negative"
12311,"negative,negative"
12312,"positive,positive"
12313,"positive,positive"
12314,"positive,positive"
12315,"positive,positive"
12316,"positive,positive"
12317,"neutral,neutral"
12318,"negative,negative"
12319,"neutral,neutral"
12320,"positive,positive"
12321,"negative,negative"
12322,"positive,positive"
12323,"positive,positive"
12324,"negative,negative"
12325,"positive,positive"
12326,"positive,positive"
12327,"positive,positive"
12328,"positive,positive"
12329,"positive,positive"
12330,"neutral,neutral"
12331,"positive,positive"
12332,"positive,positive"
12333,"positive,positive"
12334,"neutral,neutral"
12335,"neutral,neutral"
12336,"positive,positive"
12337,"neutral,neutral"
12338,"positive,positive"
12339,"positive,positive"
12340,"positive,positive"
12341,"positive,positive"
12342,"positive,positive"
12343,"neutral,neutral"
12344,"positive,positive"
12345,"positive,positive"
12346,"positive,positive"
