id,label
2579,"positive,positive"
2580,"positive,positive"
2581,"neutral,neutral"
2582,"positive,positive"
2583,"neutral,neutral"
2584,"positive,positive"
2585,"positive,positive"
2586,"positive,positive"
2587,"positive,positive"
2588,"positive,positive"
2589,"positive,positive"
2590,"positive,positive"
2591,"positive,positive"
2592,"positive,positive"
2593,"positive,positive"
2594,"positive,positive"
2595,"positive,positive"
2596,"positive,positive"
2597,"positive,positive"
2598,"positive,positive"
2599,"positive,positive"
2600,"positive,positive"
2601,"positive,positive"
2602,"positive,positive"
2603,"positive,positive"
2604,"positive,positive"
2605,"negative,negative"
2606,"neutral,neutral"
2607,"neutral,neutral"
2608,"neutral,neutral"
2609,"negative,negative"
2610,"positive,positive"
2611,"positive,positive"
2612,"negative,negative"
2613,"negative,negative"
2614,"positive,positive"
2615,"negative,negative"
2616,"negative,negative"
2617,"negative,negative"
2618,"negative,negative"
2619,"neutral,neutral"
2620,"positive,positive"
2621,"negative,negative"
2622,"positive,positive"
2623,"negative,negative"
2624,"negative,negative"
2625,"neutral,neutral"
2626,"negative,negative"
2627,"positive,positive"
2628,"positive,positive"
2629,"positive,positive"
2630,"positive,positive"
2631,"positive,positive"
2632,"positive,positive"
2633,"neutral,neutral"
2634,"neutral,neutral"
2635,"positive,positive"
2636,"negative,negative"
2637,"neutral,neutral"
2638,"negative,negative"
2639,"negative,negative"
2640,"negative,negative"
2641,"negative,negative"
2642,"negative,negative"
2643,"negative,negative"
2644,"positive,positive"
2645,"positive,positive"
2646,"negative,negative"
2647,"positive,positive"
2648,"negative,negative"
2649,"negative,negative"
2650,"positive,positive"
2651,"negative,negative"
2652,"negative,negative"
2653,"neutral,neutral"
2654,"negative,negative"
2655,"positive,positive"
2656,"positive,positive"
2657,"positive,positive"
2658,"positive,positive"
2659,"positive,positive"
2660,"positive,positive"
2661,"positive,positive"
2662,"positive,positive"
2663,"positive,positive"
2664,"negative,negative"
2665,"negative,negative"
2666,"negative,negative"
2667,"negative,negative"
2668,"positive,positive"
2669,"positive,positive"
2670,"negative,negative"
2671,"negative,negative"
2672,"positive,positive"
2673,"positive,positive"
2674,"positive,positive"
2675,"negative,negative"
2676,"positive,positive"
2677,"neutral,neutral"
2678,"positive,positive"
2679,"positive,positive"
2680,"positive,positive"
2681,"negative,negative"
2682,"negative,negative"
2683,"negative,negative"
2684,"positive,positive"
2685,"positive,positive"
2686,"positive,positive"
2687,"negative,negative"
2688,"negative,negative"
2689,"positive,positive"
2690,"negative,negative"
2691,"negative,negative"
2692,"negative,negative"
2693,"negative,negative"
2694,"positive,positive"
2695,"negative,negative"
2696,"negative,negative"
2697,"negative,negative"
2698,"positive,positive"
2699,"positive,positive"
2700,"positive,positive"
2701,"positive,positive"
2702,"negative,negative"
2703,"positive,positive"
2704,"positive,positive"
2705,"negative,negative"
2706,"positive,positive"
2707,"positive,positive"
2708,"positive,positive"
2709,"negative,negative"
2710,"positive,positive"
2711,"positive,positive"
2712,"neutral,neutral"
2713,"positive,positive"
2714,"positive,positive"
2715,"neutral,neutral"
2716,"negative,negative"
2717,"negative,negative"
2718,"negative,negative"
2719,"negative,negative"
2720,"negative,negative"
2721,"negative,negative"
2722,"negative,negative"
2723,"positive,positive"
2724,"positive,positive"
2725,"negative,negative"
2726,"positive,positive"
2727,"positive,positive"
2728,"positive,positive"
2729,"negative,negative"
2730,"neutral,neutral"
2731,"neutral,neutral"
2732,"positive,positive"
2733,"negative,negative"
2734,"negative,negative"
2735,"positive,positive"
2736,"negative,negative"
2737,"positive,positive"
2738,"negative,negative"
2739,"negative,negative"
2740,"positive,positive"
2741,"negative,negative"
2742,"positive,positive"
2743,"negative,negative"
2744,"positive,positive"
2745,"positive,positive"
2746,"positive,positive"
2747,"positive,positive"
2748,"neutral,neutral"
2749,"positive,positive"
2750,"positive,positive"
2751,"negative,negative"
2752,"positive,positive"
2753,"negative,negative"
2754,"positive,positive"
2755,"positive,positive"
2756,"negative,negative"
2757,"positive,positive"
2758,"neutral,neutral"
2759,"negative,negative"
2760,"positive,positive"
2761,"positive,positive"
2762,"positive,positive"
2763,"positive,positive"
2764,"positive,positive"
2765,"positive,positive"
2766,"positive,positive"
2767,"negative,negative"
2768,"negative,negative"
2769,"negative,negative"
2770,"negative,negative"
2771,"positive,positive"
2772,"positive,positive"
2773,"positive,positive"
2774,"negative,negative"
2775,"positive,positive"
2776,"positive,positive"
2777,"positive,positive"
2778,"positive,positive"
2779,"positive,positive"
2780,"positive,positive"
2781,"positive,positive"
2782,"positive,positive"
2783,"positive,positive"
2784,"positive,positive"
2785,"positive,positive"
2786,"positive,positive"
2787,"negative,negative"
2788,"neutral,neutral"
2789,"positive,positive"
2790,"positive,positive"
2791,"positive,positive"
2792,"positive,positive"
2793,"positive,positive"
2794,"negative,negative"
2795,"negative,negative"
2796,"positive,positive"
2797,"positive,positive"
2798,"positive,positive"
2799,"positive,positive"
2800,"positive,positive"
2801,"positive,positive"
2802,"positive,positive"
2803,"positive,positive"
2804,"positive,positive"
2805,"neutral,neutral"
2806,"negative,negative"
2807,"positive,positive"
2808,"positive,positive"
2809,"negative,negative"
2810,"positive,positive"
2811,"negative,negative"
2812,"positive,positive"
2813,"positive,positive"
2814,"negative,negative"
2815,"negative,negative"
2816,"negative,negative"
2817,"positive,positive"
2818,"negative,negative"
2819,"negative,negative"
2820,"positive,positive"
2821,"positive,positive"
2822,"positive,positive"
2823,"positive,positive"
2824,"positive,positive"
2825,"positive,positive"
2826,"positive,positive"
2827,"positive,positive"
2828,"positive,positive"
2829,"positive,positive"
2830,"positive,positive"
2831,"negative,negative"
2832,"neutral,neutral"
2833,"negative,negative"
2834,"positive,positive"
2835,"positive,positive"
2836,"positive,positive"
2837,"negative,negative"
2838,"negative,negative"
2839,"positive,positive"
2840,"negative,negative"
2841,"negative,negative"
2842,"negative,negative"
2843,"negative,negative"
2844,"neutral,neutral"
2845,"neutral,neutral"
2846,"neutral,neutral"
2847,"positive,positive"
2848,"negative,negative"
2849,"positive,positive"
2850,"positive,positive"
2851,"positive,positive"
2852,"positive,positive"
2853,"positive,positive"
2854,"positive,positive"
2855,"positive,positive"
2856,"neutral,neutral"
2857,"neutral,neutral"
2858,"positive,positive"
2859,"negative,negative"
2860,"neutral,neutral"
2861,"positive,positive"
2862,"positive,positive"
2863,"negative,negative"
2864,"negative,negative"
2865,"positive,positive"
2866,"positive,positive"
2867,"positive,positive"
2868,"positive,positive"
2869,"positive,positive"
2870,"positive,positive"
2871,"negative,negative"
2872,"positive,positive"
2873,"negative,negative"
2874,"negative,negative"
2875,"positive,positive"
2876,"positive,positive"
2877,"positive,positive"
2878,"positive,positive"
2879,"positive,positive"
2880,"negative,negative"
2881,"negative,negative"
2882,"negative,negative"
2883,"positive,positive"
2884,"negative,negative"
2885,"negative,negative"
2886,"positive,positive"
2887,"positive,positive"
2888,"positive,positive"
2889,"positive,positive"
2890,"negative,negative"
2891,"positive,positive"
2892,"positive,positive"
2893,"positive,positive"
2894,"positive,positive"
2895,"negative,negative"
2896,"positive,positive"
2897,"positive,positive"
2898,"positive,positive"
2899,"neutral,neutral"
2900,"neutral,neutral"
2901,"positive,positive"
2902,"neutral,neutral"
2903,"positive,positive"
2904,"positive,positive"
2905,"neutral,neutral"
2906,"positive,positive"
2907,"positive,positive"
2908,"neutral,neutral"
2909,"positive,positive"
2910,"positive,positive"
2911,"positive,positive"
2912,"positive,positive"
2913,"positive,positive"
2914,"positive,positive"
2915,"positive,positive"
2916,"negative,negative"
2917,"positive,positive"
2918,"positive,positive"
2919,"positive,positive"
2920,"positive,positive"
2921,"positive,positive"
2922,"negative,negative"
2923,"positive,positive"
2924,"negative,negative"
2925,"neutral,neutral"
2926,"positive,positive"
2927,"positive,positive"
2928,"negative,negative"
2929,"negative,negative"
2930,"negative,negative"
2931,"negative,negative"
2932,"negative,negative"
2933,"negative,negative"
2934,"positive,positive"
2935,"negative,negative"
2936,"negative,negative"
2937,"positive,positive"
2938,"positive,positive"
2939,"positive,positive"
2940,"negative,negative"
2941,"positive,positive"
2942,"negative,negative"
2943,"positive,positive"
2944,"positive,positive"
2945,"negative,negative"
2946,"negative,negative"
2947,"positive,positive"
2948,"neutral,neutral"
2949,"negative,negative"
2950,"negative,negative"
2951,"negative,negative"
2952,"negative,negative"
2953,"positive,positive"
2954,"positive,positive"
2955,"positive,positive"
2956,"positive,positive"
2957,"positive,positive"
2958,"positive,positive"
2959,"negative,negative"
2960,"negative,negative"
2961,"positive,positive"
2962,"negative,negative"
2963,"negative,negative"
2964,"negative,negative"
2965,"negative,negative"
2966,"positive,positive"
2967,"positive,positive"
2968,"negative,negative"
2969,"positive,positive"
2970,"positive,positive"
2971,"neutral,neutral"
2972,"positive,positive"
2973,"negative,negative"
2974,"neutral,neutral"
2975,"negative,negative"
2976,"positive,positive"
2977,"positive,positive"
2978,"positive,positive"
2979,"positive,positive"
2980,"positive,positive"
2981,"positive,positive"
2982,"positive,positive"
2983,"positive,positive"
2984,"neutral,neutral"
2985,"positive,positive"
2986,"positive,positive"
2987,"negative,negative"
2988,"positive,positive"
2989,"negative,negative"
2990,"positive,positive"
2991,"negative,negative"
2992,"negative,negative"
2993,"positive,positive"
2994,"positive,positive"
2995,"positive,positive"
2996,"positive,positive"
2997,"negative,negative"
2998,"positive,positive"
2999,"positive,positive"
3000,"negative,negative"
3001,"positive,positive"
3002,"positive,positive"
3003,"positive,positive"
3004,"positive,positive"
3005,"negative,negative"
3006,"positive,positive"
3007,"positive,positive"
3008,"negative,negative"
3009,"positive,positive"
3010,"negative,negative"
3011,"positive,positive"
3012,"positive,positive"
3013,"positive,positive"
3014,"negative,negative"
3015,"positive,positive"
3016,"positive,positive"
3017,"negative,negative"
3018,"negative,negative"
3019,"positive,positive"
3020,"negative,negative"
3021,"negative,negative"
3022,"negative,negative"
3023,"negative,negative"
3024,"positive,positive"
3025,"positive,positive"
3026,"positive,positive"
3027,"negative,negative"
3028,"neutral,neutral"
3029,"negative,negative"
3030,"positive,positive"
3031,"positive,positive"
3032,"positive,positive"
3033,"positive,positive"
3034,"neutral,neutral"
3035,"positive,positive"
3036,"positive,positive"
3037,"positive,positive"
3038,"neutral,neutral"
3039,"negative,negative"
3040,"positive,positive"
3041,"negative,negative"
3042,"neutral,neutral"
3043,"negative,negative"
3044,"negative,negative"
3045,"positive,positive"
3046,"positive,positive"
3047,"negative,negative"
3048,"negative,negative"
3049,"negative,negative"
3050,"negative,negative"
3051,"negative,negative"
3052,"positive,positive"
3053,"negative,negative"
3054,"negative,negative"
3055,"negative,negative"
3056,"positive,positive"
3057,"negative,negative"
3058,"negative,negative"
3059,"negative,negative"
3060,"negative,negative"
3061,"positive,positive"
3062,"positive,positive"
3063,"positive,positive"
3064,"negative,negative"
3065,"negative,negative"
3066,"negative,negative"
3067,"negative,negative"
3068,"positive,positive"
3069,"positive,positive"
3070,"positive,positive"
3071,"positive,positive"
3072,"negative,negative"
3073,"positive,positive"
3074,"neutral,neutral"
3075,"positive,positive"
3076,"negative,negative"
3077,"positive,positive"
3078,"negative,negative"
3079,"negative,negative"
3080,"positive,positive"
3081,"positive,positive"
3082,"positive,positive"
3083,"positive,positive"
3084,"positive,positive"
3085,"neutral,neutral"
3086,"positive,positive"
3087,"positive,positive"
3088,"positive,positive"
3089,"positive,positive"
3090,"positive,positive"
3091,"positive,positive"
3092,"positive,positive"
3093,"neutral,neutral"
3094,"positive,positive"
3095,"positive,positive"
3096,"neutral,neutral"
3097,"positive,positive"
3098,"positive,positive"
3099,"neutral,neutral"
3100,"positive,positive"
3101,"positive,positive"
3102,"positive,positive"
3103,"positive,positive"
3104,"positive,positive"
3105,"positive,positive"
3106,"neutral,neutral"
3107,"positive,positive"
3108,"positive,positive"
3109,"neutral,neutral"
3110,"negative,negative"
3111,"neutral,neutral"
3112,"positive,positive"
3113,"positive,positive"
3114,"neutral,neutral"
3115,"positive,positive"
3116,"positive,positive"
3117,"positive,positive"
3118,"positive,positive"
3119,"negative,negative"
3120,"positive,positive"
3121,"positive,positive"
3122,"positive,positive"
3123,"positive,positive"
3124,"positive,positive"
3125,"positive,positive"
3126,"positive,positive"
3127,"positive,positive"
3128,"positive,positive"
3129,"negative,negative"
3130,"positive,positive"
3131,"positive,positive"
3132,"positive,positive"
3133,"positive,positive"
3134,"positive,positive"
3135,"positive,positive"
3136,"positive,positive"
3137,"negative,negative"
3138,"positive,positive"
3139,"positive,positive"
3140,"positive,positive"
3141,"positive,positive"
3142,"positive,positive"
3143,"positive,positive"
3144,"positive,positive"
3145,"negative,negative"
3146,"positive,positive"
3147,"positive,positive"
3148,"negative,negative"
3149,"negative,negative"
3150,"negative,negative"
3151,"positive,positive"
3152,"negative,negative"
3153,"positive,positive"
3154,"negative,negative"
3155,"negative,negative"
3156,"negative,negative"
3157,"negative,negative"
3158,"negative,negative"
3159,"negative,negative"
3160,"negative,negative"
3161,"positive,positive"
3162,"positive,positive"
3163,"neutral,neutral"
3164,"neutral,neutral"
3165,"positive,positive"
3166,"positive,positive"
3167,"positive,positive"
3168,"neutral,neutral"
3169,"positive,positive"
3170,"positive,positive"
3171,"positive,positive"
3172,"positive,positive"
3173,"positive,positive"
3174,"neutral,neutral"
3175,"positive,positive"
3176,"positive,positive"
3177,"positive,positive"
3178,"neutral,neutral"
3179,"positive,positive"
3180,"positive,positive"
3181,"positive,positive"
3182,"neutral,neutral"
3183,"negative,negative"
3184,"negative,negative"
3185,"positive,positive"
3186,"positive,positive"
3187,"negative,negative"
3188,"positive,positive"
3189,"positive,positive"
3190,"neutral,neutral"
3191,"positive,positive"
3192,"negative,negative"
3193,"positive,positive"
3194,"positive,positive"
3195,"positive,positive"
3196,"negative,negative"
3197,"positive,positive"
3198,"positive,positive"
3199,"positive,positive"
3200,"negative,negative"
3201,"positive,positive"
3202,"positive,positive"
3203,"neutral,neutral"
3204,"positive,positive"
3205,"negative,negative"
3206,"positive,positive"
3207,"negative,negative"
3208,"negative,negative"
3209,"negative,negative"
3210,"positive,positive"
3211,"positive,positive"
3212,"negative,negative"
3213,"negative,negative"
3214,"negative,negative"
3215,"positive,positive"
3216,"positive,positive"
3217,"negative,negative"
3218,"negative,negative"
3219,"negative,negative"
3220,"negative,negative"
3221,"negative,negative"
3222,"negative,negative"
3223,"positive,positive"
3224,"positive,positive"
3225,"positive,positive"
3226,"positive,positive"
3227,"positive,positive"
3228,"positive,positive"
3229,"positive,positive"
3230,"positive,positive"
3231,"positive,positive"
3232,"positive,positive"
3233,"positive,positive"
3234,"negative,negative"
3235,"neutral,neutral"
3236,"positive,positive"
3237,"positive,positive"
3238,"negative,negative"
3239,"positive,positive"
3240,"positive,positive"
3241,"positive,positive"
3242,"positive,positive"
3243,"positive,positive"
3244,"positive,positive"
3245,"positive,positive"
3246,"positive,positive"
3247,"positive,positive"
3248,"negative,negative"
3249,"negative,negative"
3250,"negative,negative"
3251,"negative,negative"
3252,"negative,negative"
3253,"negative,negative"
3254,"negative,negative"
3255,"negative,negative"
3256,"negative,negative"
3257,"negative,negative"
3258,"negative,negative"
3259,"negative,negative"
3260,"positive,positive"
3261,"negative,negative"
3262,"negative,negative"
3263,"negative,negative"
3264,"negative,negative"
3265,"positive,positive"
3266,"positive,positive"
3267,"positive,positive"
3268,"positive,positive"
3269,"negative,negative"
3270,"negative,negative"
3271,"neutral,neutral"
3272,"negative,negative"
3273,"positive,positive"
3274,"neutral,neutral"
3275,"positive,positive"
3276,"positive,positive"
3277,"negative,negative"
3278,"positive,positive"
3279,"positive,positive"
3280,"positive,positive"
3281,"positive,positive"
3282,"neutral,neutral"
3283,"neutral,neutral"
3284,"positive,positive"
3285,"positive,positive"
3286,"positive,positive"
3287,"positive,positive"
3288,"positive,positive"
3289,"positive,positive"
3290,"positive,positive"
3291,"positive,positive"
3292,"positive,positive"
3293,"negative,negative"
3294,"positive,positive"
3295,"positive,positive"
3296,"positive,positive"
3297,"negative,negative"
3298,"negative,negative"
3299,"negative,negative"
3300,"negative,negative"
3301,"negative,negative"
3302,"neutral,neutral"
3303,"negative,negative"
3304,"negative,negative"
3305,"negative,negative"
3306,"neutral,neutral"
3307,"neutral,neutral"
3308,"positive,positive"
3309,"positive,positive"
3310,"negative,negative"
3311,"positive,positive"
3312,"positive,positive"
3313,"positive,positive"
3314,"positive,positive"
3315,"neutral,neutral"
3316,"positive,positive"
3317,"negative,negative"
3318,"positive,positive"
3319,"positive,positive"
3320,"negative,negative"
3321,"positive,positive"
3322,"neutral,neutral"
3323,"positive,positive"
3324,"positive,positive"
3325,"positive,positive"
3326,"positive,positive"
3327,"positive,positive"
3328,"positive,positive"
3329,"positive,positive"
3330,"positive,positive"
3331,"neutral,neutral"
3332,"negative,negative"
3333,"positive,positive"
3334,"neutral,neutral"
3335,"positive,positive"
3336,"positive,positive"
3337,"positive,positive"
3338,"positive,positive"
3339,"positive,positive"
3340,"negative,negative"
3341,"positive,positive"
3342,"positive,positive"
3343,"negative,negative"
3344,"negative,negative"
3345,"positive,positive"
3346,"negative,negative"
3347,"negative,negative"
3348,"negative,negative"
3349,"positive,positive"
3350,"negative,negative"
3351,"positive,positive"
3352,"positive,positive"
3353,"positive,positive"
3354,"negative,negative"
3355,"negative,negative"
3356,"positive,positive"
3357,"negative,negative"
3358,"positive,positive"
3359,"positive,positive"
3360,"positive,positive"
3361,"positive,positive"
3362,"negative,negative"
3363,"negative,negative"
3364,"positive,positive"
3365,"positive,positive"
3366,"negative,negative"
3367,"positive,positive"
3368,"positive,positive"
3369,"positive,positive"
3370,"positive,positive"
3371,"positive,positive"
3372,"positive,positive"
3373,"positive,positive"
3374,"negative,negative"
3375,"negative,negative"
3376,"negative,negative"
3377,"neutral,neutral"
3378,"positive,positive"
3379,"negative,negative"
3380,"negative,negative"
3381,"negative,negative"
3382,"neutral,neutral"
3383,"positive,positive"
3384,"positive,positive"
3385,"positive,positive"
3386,"positive,positive"
3387,"positive,positive"
3388,"positive,positive"
3389,"positive,positive"
3390,"negative,negative"
3391,"negative,negative"
3392,"negative,negative"
3393,"positive,positive"
3394,"positive,positive"
3395,"negative,negative"
3396,"positive,positive"
3397,"positive,positive"
3398,"negative,negative"
3399,"negative,negative"
3400,"negative,negative"
3401,"negative,negative"
3402,"positive,positive"
3403,"negative,negative"
3404,"negative,negative"
3405,"negative,negative"
3406,"negative,negative"
3407,"negative,negative"
3408,"negative,negative"
3409,"negative,negative"
3410,"negative,negative"
3411,"negative,negative"
3412,"negative,negative"
3413,"negative,negative"
3414,"positive,positive"
3415,"negative,negative"
3416,"positive,positive"
3417,"positive,positive"
3418,"negative,negative"
3419,"positive,positive"
3420,"positive,positive"
3421,"positive,positive"
3422,"negative,negative"
3423,"negative,negative"
3424,"negative,negative"
3425,"positive,positive"
3426,"positive,positive"
3427,"positive,positive"
3428,"positive,positive"
3429,"positive,positive"
3430,"positive,positive"
3431,"neutral,neutral"
3432,"positive,positive"
3433,"negative,negative"
3434,"negative,negative"
3435,"negative,negative"
3436,"negative,negative"
3437,"positive,positive"
3438,"positive,positive"
3439,"negative,negative"
3440,"positive,positive"
3441,"negative,negative"
3442,"positive,positive"
3443,"negative,negative"
3444,"negative,negative"
3445,"positive,positive"
3446,"positive,positive"
3447,"negative,negative"
3448,"positive,positive"
3449,"positive,positive"
3450,"positive,positive"
3451,"negative,negative"
3452,"negative,negative"
3453,"negative,negative"
3454,"positive,positive"
3455,"negative,negative"
3456,"negative,negative"
3457,"negative,negative"
3458,"negative,negative"
3459,"negative,negative"
3460,"negative,negative"
3461,"negative,negative"
3462,"negative,negative"
3463,"positive,positive"
3464,"positive,positive"
3465,"negative,negative"
3466,"positive,positive"
3467,"positive,positive"
3468,"positive,positive"
3469,"positive,positive"
3470,"positive,positive"
3471,"negative,negative"
3472,"positive,positive"
3473,"positive,positive"
3474,"positive,positive"
3475,"positive,positive"
3476,"positive,positive"
3477,"positive,positive"
3478,"positive,positive"
3479,"positive,positive"
3480,"positive,positive"
3481,"positive,positive"
3482,"positive,positive"
3483,"positive,positive"
3484,"positive,positive"
3485,"negative,negative"
3486,"negative,negative"
3487,"negative,negative"
3488,"positive,positive"
3489,"positive,positive"
3490,"positive,positive"
3491,"positive,positive"
3492,"positive,positive"
3493,"positive,positive"
3494,"positive,positive"
3495,"negative,negative"
3496,"neutral,neutral"
3497,"negative,negative"
3498,"positive,positive"
3499,"negative,negative"
3500,"positive,positive"
3501,"positive,positive"
3502,"neutral,neutral"
3503,"positive,positive"
3504,"positive,positive"
3505,"negative,negative"
3506,"negative,negative"
3507,"negative,negative"
3508,"positive,positive"
3509,"negative,negative"
3510,"negative,negative"
3511,"negative,negative"
3512,"negative,negative"
3513,"negative,negative"
3514,"negative,negative"
3515,"positive,positive"
3516,"positive,positive"
3517,"negative,negative"
3518,"negative,negative"
3519,"positive,positive"
3520,"negative,negative"
3521,"positive,positive"
3522,"positive,positive"
3523,"negative,negative"
3524,"positive,positive"
3525,"positive,positive"
3526,"negative,negative"
3527,"neutral,neutral"
3528,"positive,positive"
3529,"positive,positive"
3530,"positive,positive"
3531,"neutral,neutral"
3532,"neutral,neutral"
3533,"neutral,neutral"
3534,"negative,negative"
3535,"neutral,neutral"
3536,"neutral,neutral"
3537,"neutral,neutral"
3538,"neutral,neutral"
3539,"neutral,neutral"
3540,"positive,positive"
3541,"positive,positive"
3542,"neutral,neutral"
3543,"positive,positive"
3544,"positive,positive"
3545,"neutral,neutral"
3546,"positive,positive"
3547,"neutral,neutral"
3548,"positive,positive"
3549,"neutral,neutral"
3550,"positive,positive"
3551,"positive,positive"
3552,"neutral,neutral"
3553,"neutral,neutral"
3554,"negative,negative"
3555,"neutral,neutral"
3556,"positive,positive"
3557,"neutral,neutral"
3558,"neutral,neutral"
3559,"positive,positive"
3560,"neutral,neutral"
3561,"negative,negative"
3562,"neutral,neutral"
3563,"neutral,neutral"
3564,"positive,positive"
3565,"positive,positive"
3566,"neutral,neutral"
3567,"positive,positive"
3568,"neutral,neutral"
3569,"positive,positive"
3570,"neutral,neutral"
3571,"negative,negative"
3572,"positive,positive"
3573,"negative,negative"
3574,"positive,positive"
3575,"neutral,neutral"
3576,"neutral,neutral"
3577,"positive,positive"
3578,"negative,negative"
3579,"positive,positive"
3580,"positive,positive"
3581,"negative,negative"
3582,"positive,positive"
3583,"positive,positive"
3584,"negative,negative"
3585,"negative,negative"
3586,"neutral,neutral"
3587,"neutral,neutral"
3588,"neutral,neutral"
3589,"neutral,neutral"
3590,"neutral,neutral"
3591,"negative,negative"
3592,"neutral,neutral"
3593,"neutral,neutral"
3594,"positive,positive"
3595,"neutral,neutral"
3596,"neutral,neutral"
3597,"positive,positive"
3598,"negative,negative"
3599,"negative,negative"
3600,"negative,negative"
3601,"negative,negative"
3602,"negative,negative"
3603,"negative,negative"
3604,"negative,negative"
3605,"negative,negative"
3606,"negative,negative"
3607,"positive,positive"
3608,"negative,negative"
3609,"positive,positive"
3610,"negative,negative"
3611,"negative,negative"
3612,"negative,negative"
3613,"positive,positive"
3614,"negative,negative"
3615,"positive,positive"
3616,"negative,negative"
3617,"positive,positive"
3618,"positive,positive"
3619,"positive,positive"
3620,"positive,positive"
3621,"positive,positive"
3622,"negative,negative"
3623,"positive,positive"
3624,"negative,negative"
3625,"negative,negative"
3626,"negative,negative"
3627,"negative,negative"
3628,"neutral,neutral"
3629,"positive,positive"
3630,"negative,negative"
3631,"positive,positive"
3632,"negative,negative"
3633,"positive,positive"
3634,"positive,positive"
3635,"negative,negative"
3636,"negative,negative"
3637,"negative,negative"
3638,"negative,negative"
3639,"negative,negative"
3640,"positive,positive"
3641,"negative,negative"
3642,"negative,negative"
3643,"negative,negative"
3644,"negative,negative"
3645,"negative,negative"
3646,"positive,positive"
3647,"positive,positive"
3648,"positive,positive"
3649,"positive,positive"
3650,"negative,negative"
3651,"negative,negative"
3652,"positive,positive"
3653,"positive,positive"
3654,"positive,positive"
3655,"positive,positive"
3656,"positive,positive"
3657,"positive,positive"
3658,"positive,positive"
3659,"positive,positive"
3660,"positive,positive"
3661,"positive,positive"
3662,"negative,negative"
3663,"positive,positive"
3664,"negative,negative"
3665,"negative,negative"
3666,"positive,positive"
3667,"positive,positive"
3668,"positive,positive"
3669,"positive,positive"
3670,"positive,positive"
3671,"neutral,neutral"
3672,"positive,positive"
3673,"positive,positive"
3674,"positive,positive"
3675,"positive,positive"
3676,"positive,positive"
3677,"positive,positive"
3678,"positive,positive"
3679,"positive,positive"
3680,"positive,positive"
3681,"positive,positive"
3682,"positive,positive"
3683,"positive,positive"
3684,"positive,positive"
3685,"positive,positive"
3686,"positive,positive"
3687,"positive,positive"
3688,"positive,positive"
3689,"positive,positive"
3690,"positive,positive"
3691,"positive,positive"
3692,"positive,positive"
3693,"positive,positive"
3694,"positive,positive"
3695,"positive,positive"
3696,"negative,negative"
3697,"positive,positive"
3698,"positive,positive"
3699,"positive,positive"
3700,"negative,negative"
3701,"positive,positive"
3702,"negative,negative"
3703,"negative,negative"
3704,"negative,negative"
3705,"negative,negative"
3706,"positive,positive"
3707,"negative,negative"
3708,"positive,positive"
3709,"positive,positive"
3710,"negative,negative"
3711,"positive,positive"
3712,"positive,positive"
3713,"positive,positive"
3714,"positive,positive"
3715,"positive,positive"
3716,"positive,positive"
3717,"positive,positive"
3718,"negative,negative"
3719,"positive,positive"
3720,"positive,positive"
3721,"positive,positive"
3722,"positive,positive"
3723,"positive,positive"
3724,"positive,positive"
3725,"negative,negative"
3726,"negative,negative"
3727,"negative,negative"
3728,"positive,positive"
3729,"negative,negative"
3730,"negative,negative"
3731,"negative,negative"
3732,"negative,negative"
3733,"negative,negative"
3734,"negative,negative"
3735,"negative,negative"
3736,"negative,negative"
3737,"positive,positive"
3738,"negative,negative"
3739,"negative,negative"
3740,"positive,positive"
3741,"positive,positive"
3742,"positive,positive"
3743,"positive,positive"
3744,"positive,positive"
3745,"positive,positive"
3746,"positive,positive"
3747,"positive,positive"
3748,"positive,positive"
3749,"positive,positive"
3750,"positive,positive"
3751,"positive,positive"
3752,"positive,positive"
3753,"positive,positive"
3754,"positive,positive"
3755,"positive,positive"
3756,"positive,positive"
3757,"positive,positive"
3758,"negative,negative"
3759,"positive,positive"
3760,"positive,positive"
3761,"positive,positive"
3762,"positive,positive"
3763,"negative,negative"
3764,"negative,negative"
3765,"negative,negative"
3766,"negative,negative"
3767,"positive,positive"
3768,"negative,negative"
3769,"positive,positive"
3770,"negative,negative"
3771,"positive,positive"
3772,"positive,positive"
3773,"positive,positive"
3774,"positive,positive"
3775,"positive,positive"
3776,"negative,negative"
3777,"positive,positive"
3778,"positive,positive"
3779,"negative,negative"
3780,"negative,negative"
3781,"neutral,neutral"
3782,"negative,negative"
3783,"negative,negative"
3784,"positive,positive"
3785,"negative,negative"
3786,"positive,positive"
3787,"negative,negative"
3788,"negative,negative"
3789,"negative,negative"
3790,"positive,positive"
3791,"negative,negative"
3792,"negative,negative"
3793,"positive,positive"
3794,"negative,negative"
3795,"positive,positive"
3796,"negative,negative"
3797,"negative,negative"
3798,"negative,negative"
3799,"negative,negative"
3800,"negative,negative"
3801,"positive,positive"
3802,"positive,positive"
3803,"positive,positive"
3804,"negative,negative"
3805,"positive,positive"
3806,"negative,negative"
3807,"negative,negative"
3808,"positive,positive"
3809,"negative,negative"
3810,"negative,negative"
3811,"negative,negative"
3812,"negative,negative"
3813,"negative,negative"
3814,"negative,negative"
3815,"negative,negative"
3816,"positive,positive"
3817,"positive,positive"
3818,"negative,negative"
3819,"negative,negative"
3820,"negative,negative"
3821,"negative,negative"
3822,"negative,negative"
3823,"positive,positive"
3824,"negative,negative"
3825,"negative,negative"
3826,"positive,positive"
3827,"positive,positive"
3828,"positive,positive"
3829,"positive,positive"
